-5,0.08461,0.02610,-0.27587
-4,0.07314,0.02262,-0.19394
-3,0.06128,0.02019,-0.11333
-2,0.04900,0.01863,-0.03251
-1,0.03812,0.01832,0.04973
0,0.02822,0.01895,0.13191
1,0.01679,0.02045,0.21668
2,0.00695,0.02321,0.29947
3,-0.00286,0.02652,0.38411
4,-0.01017,0.03147,0.46634
5,-0.01879,0.03728,0.54702
6,-0.02746,0.04407,0.62739
7,-0.03400,0.05224,0.70522
8,-0.04120,0.06126,0.78165
9,-0.04795,0.07103,0.85600
10,-0.05158,0.08200,0.92491
