-30.0,30.00,180.00
-25.0,20.00,130.00
-20.0,12.00,90.00
-15.0,7.00,50.00
-10.0,3.00,20.00
-5.0,2.00,10.00
0.0,0.00,0.00
5.0,2.00,10.00
10.0,5.00,20.00
15.0,10.00,50.00
20.0,15.00,90.00
25.0,22.00,130.00
30.0,30.00,180.00
