-30.0,1.00
-25.0,0.88
-20.0,0.79
-15.0,0.72
-10.0,0.66
-5.0,0.64
0.0,0.62
5.0,0.64
10.0,0.66
15.0,0.72
20.0,0.79
25.0,0.88
30.0,1.00
