0.0,1.110,1.120,1.150
10.0,1.090,1.120,1.150
20.0,1.080,1.120,1.150
30.0,1.065,1.120,1.150
40.0,1.050,1.120,1.160
50.0,1.040,1.120,1.170
60.0,1.020,1.120,1.180
70.0,1.010,1.120,1.220
80.0,1.000,1.110,1.160
90.0,0.880,0.960,0.980
100.0,0.600,0.600,0.600
